date,rank,song_title,artist,genres
2017-12-23,1.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-12-23,2.0,Rockstar,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-12-23,3.0,Havana,Camila Cabello,"['dance pop', 'pop']"
2017-12-23,4.0,Gucci Gang,Lil Pump,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']"
2017-12-23,5.0,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-12-23,6.0,Too Good At Goodbyes,Sam Smith,"['pop', 'uk pop']"
2017-12-23,7.0,No Limit,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2017-12-23,8.0,Bad At Love,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
,,Bodak Yellow (Money Moves),Cardi B,[]
2017-12-23,10.0,What Lovers Do,Maroon 5,['pop']
2017-12-23,11.0,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']"
2017-12-23,12.0,Feel It Still,Portugal. The Man,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
2017-12-23,13.0,Gummo,6i,['emo rap']
2017-12-23,14.0,I Get The Bag,Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-12-23,15.0,MotorSport,"Migos, Nicki Minaj","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-12-23,16.0,Sorry Not Sorry,Demi Lovato,"['pop', 'post-teen pop']"
2017-12-23,17.0,New Rules,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2017-12-23,18.0,Mi Gente,J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2017-12-23,19.0,1-800-273-8255,Logic,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2017-12-23,20.0,Wolves,Selena Gomez,"['pop', 'post-teen pop']"
2017-12-23,21.0,Him & I,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2017-12-23,22.0,Let You Down,NF,"['hip hop', 'pop rap']"
2017-12-23,23.0,I Fall Apart,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-12-23,24.0,Bank Account,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2017-12-23,25.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-12-23,26.0,How Long,Charlie Puth,"['pop', 'viral pop']"
2017-12-23,27.0,Love.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-12-23,28.0,Young Dumb & Broke,Khalid,"['pop', 'pop r&b']"
2017-12-23,29.0,The Way Life Goes,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-12-23,30.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-12-23,31.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2017-12-23,32.0,Despacito,Luis Fonsi,"['latin pop', 'puerto rican pop']"
2017-12-23,33.0,Silence,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2017-12-23,34.0,Unforgettable,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-12-23,35.0,Sky Walker,Miguel,"['r&b', 'urban contemporary']"
2017-12-23,36.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-12-23,37.0,Rockin' Around The Christmas Tree,Brenda Lee,"['adult standards', 'lounge', 'rockabilly']"
2017-12-23,38.0,The Weekend,SZA,"['pop', 'r&b', 'rap']"
2017-12-23,39.0,End Game,Taylor Swift,['pop']
2017-12-23,40.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-12-23,41.0,Plain Jane,A$AP Ferg,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-12-23,42.0,The Christmas Song (Merry Christmas To You),Nat King Cole,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
2017-12-23,43.0,...Ready For It?,Taylor Swift,['pop']
2017-12-23,44.0,Ric Flair Drip,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-12-23,45.0,It's The Most Wonderful Time Of The Year,Andy Williams,"['adult standards', 'easy listening']"
2017-12-23,46.0,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-12-23,47.0,A Holly Jolly Christmas,Burl Ives,['american folk revival']
2017-12-23,48.0,Rubbin Off The Paint,YBN Nahmir,"['alabama rap', 'rap', 'trap']"
2017-12-23,49.0,Congratulations,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-12-23,50.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-12-23,51.0,What About Us,P!nk,"['dance pop', 'pop']"
2017-12-23,52.0,Pills And Automobiles,Chris Brown,"['r&b', 'rap']"
2017-12-23,53.0,Tell Me You Love Me,Demi Lovato,"['pop', 'post-teen pop']"
2017-12-23,54.0,Greatest Love Story,LANCO,"['contemporary country', 'country road', 'modern country rock']"
2017-12-23,55.0,Let Me Go,Hailee Steinfeld,['pop']
2017-12-23,56.0,Roll In Peace,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2017-12-23,57.0,Light It Up,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-12-23,58.0,Codeine Dreaming,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2017-12-23,59.0,Candy Paint,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-12-23,60.0,Lemon,N*E*R*D,"['hip hop', 'virginia hip hop']"
2017-12-23,61.0,Kooda,6i,['emo rap']
2017-12-23,62.0,Like I Loved You,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-12-23,63.0,I'll Name The Dogs,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2017-12-23,64.0,Good Old Days,Macklemore,"['pop rap', 'seattle hip hop']"
2017-12-23,65.0,When It Rains It Pours,Luke Combs,"['contemporary country', 'country']"
