date,rank,song_title,artist,genres
2017-06-24,1.0,Despacito,Luis Fonsi,"['latin pop', 'puerto rican pop']"
2017-06-24,2.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-06-24,3.0,I'm The One,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-06-24,4.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-06-24,5.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-24,6.0,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-06-24,7.0,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-06-24,8.0,Something Just Like This,The Chainsmokers,['pop']
2017-06-24,9.0,Stay,Zedd,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-06-24,10.0,Congratulations,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-06-24,11.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-06-24,12.0,Issues,Julia Michaels,['pop']
2017-06-24,13.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-06-24,14.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-06-24,15.0,It Ain't Me,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-06-24,16.0,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2017-06-24,17.0,Unforgettable,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-06-24,18.0,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-06-24,19.0,iSpy,KYLE,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
2017-06-24,20.0,In Case You Didn't Know,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-24,21.0,Now Or Never,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-06-24,22.0,Location,Khalid,"['pop', 'pop r&b']"
2017-06-24,23.0,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-06-24,24.0,Rolex,Ayo,"['trap', 'viral rap', 'viral trap']"
