date,rank,song_title,artist,genres
2018-01-27,1.0,Havana,Camila Cabello,"['dance pop', 'pop']"
2018-01-27,2.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-01-27,3.0,Rockstar,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-01-27,4.0,Finesse,Bruno Mars,"['dance pop', 'pop']"
2018-01-27,5.0,Bad At Love,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2018-01-27,6.0,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-01-27,7.0,No Limit,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2018-01-27,8.0,New Rules,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2018-01-27,9.0,Too Good At Goodbyes,Sam Smith,"['pop', 'uk pop']"
2018-01-27,10.0,MotorSport,"Migos, Nicki Minaj","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-01-27,11.0,Gucci Gang,Lil Pump,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']"
2018-01-27,12.0,Love.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2018-01-27,13.0,Gummo,6i,['emo rap']
2018-01-27,14.0,Let You Down,NF,"['hip hop', 'pop rap']"
2018-01-27,15.0,Him & I,G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2018-01-27,16.0,Bartier Cardi,Cardi B,"['pop', 'rap']"
2018-01-27,17.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-01-27,18.0,End Game,Taylor Swift,['pop']
,,Bodak Yellow (Money Moves),Cardi B,[]
2018-01-27,20.0,I Fall Apart,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-01-27,21.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-01-27,22.0,How Long,Charlie Puth,"['pop', 'viral pop']"
2018-01-27,23.0,Feel It Still,Portugal. The Man,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
2018-01-27,24.0,I Get The Bag,Gucci Mane,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-01-27,25.0,Wolves,Selena Gomez,"['pop', 'post-teen pop']"
2018-01-27,26.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-01-27,27.0,Plain Jane,A$AP Ferg,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-01-27,28.0,Sorry Not Sorry,Demi Lovato,"['pop', 'post-teen pop']"
2018-01-27,29.0,Filthy,Justin Timberlake,"['dance pop', 'pop']"
2018-01-27,30.0,Never Be The Same,Camila Cabello,"['dance pop', 'pop']"
2018-01-27,31.0,What Lovers Do,Maroon 5,['pop']
2018-01-27,32.0,Young Dumb & Broke,Khalid,"['pop', 'pop r&b']"
2018-01-27,33.0,Sky Walker,Miguel,"['r&b', 'urban contemporary']"
2018-01-27,34.0,River,Eminem,"['detroit hip hop', 'hip hop', 'rap']"
2018-01-27,35.0,Marry Me,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-01-27,36.0,Roll In Peace,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2018-01-27,37.0,The Way Life Goes,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2018-01-27,38.0,Bank Account,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2018-01-27,39.0,Mi Gente,J Balvin,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2018-01-27,40.0,Lemon,N*E*R*D,"['hip hop', 'virginia hip hop']"
2018-01-27,41.0,Lights Down Low,MA,"['singer-songwriter pop', 'teen pop', 'viral pop']"
2018-01-27,42.0,Let Me Go,Hailee Steinfeld,['pop']
2018-01-27,43.0,Ric Flair Drip,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-01-27,44.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2018-01-27,45.0,1-800-273-8255,Logic,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2018-01-27,46.0,The Weekend,SZA,"['pop', 'r&b', 'rap']"
2018-01-27,47.0,The Champion,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
2018-01-27,48.0,Unforgettable,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-01-27,49.0,Yours,Russell Dickerson,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-01-27,50.0,Silence,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-01-27,51.0,Pills And Automobiles,Chris Brown,"['r&b', 'rap']"
2018-01-27,52.0,Like I Loved You,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-01-27,53.0,All The Stars,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
