date,rank,song_title,artist,genres
2017-07-08,1,Despacito,Luis Fonsi,"['latin pop', 'puerto rican pop']"
2017-07-08,2,I'm The One,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-07-08,3,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-07-08,4,Wild Thoughts,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-07-08,5,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-07-08,6,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-07-08,7,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-07-08,8,Congratulations,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-07-08,9,Something Just Like This,The Chainsmokers,['pop']
2017-07-08,10,Stay,Zedd,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-07-08,11,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-07-08,12,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-07-08,13,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-07-08,14,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2017-07-08,15,Issues,Julia Michaels,['pop']
2017-07-08,16,Unforgettable,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-07-08,17,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-07-08,18,It Ain't Me,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-07-08,19,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-07-08,20,Bad Liar,Selena Gomez,"['pop', 'post-teen pop']"
2017-07-08,21,Now Or Never,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-07-08,22,Malibu,Miley Cyrus,['pop']
2017-07-08,23,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-07-08,24,Slow Hands,Niall Horan,['pop']
2017-07-08,25,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-07-08,26,iSpy,KYLE,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
2017-07-08,27,Rolex,Ayo,"['trap', 'viral rap', 'viral trap']"
2017-07-08,28,2U,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2017-07-08,29,Magnolia,Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
2017-07-08,30,Location,Khalid,"['pop', 'pop r&b']"
2017-07-08,31,Swalla,Jason Derulo,"['dance pop', 'pop']"
2017-07-08,32,In Case You Didn't Know,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-07-08,33,Closer,The Chainsmokers,['pop']
2017-07-08,34,Strip That Down,Liam Payne,['pop']
2017-07-08,35,Slippery,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-07-08,36,DNA.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-07-08,37,Everyday We Lit,YFN Lucci,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'southern hip hop', 'trap']"
2017-07-08,38,Bad And Boujee,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-07-08,39,Goosebumps,Travis Scott,"['hip hop', 'rap', 'slap house']"
2017-07-08,40,24K Magic,Bruno Mars,"['dance pop', 'pop']"
2017-07-08,41,Drowning,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']"
2017-07-08,42,Sign Of The Times,Harry Styles,['pop']
2017-07-08,43,Hurricane,Luke Combs,"['contemporary country', 'country']"
2017-07-08,44,Tunnel Vision,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
