date,rank,song_title,artist,genres
2017-06-03,1.0,Despacito,Luis Fonsi ,"['latin pop', 'puerto rican pop']"
2017-06-03,2.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-06-03,3.0,I'm The One,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-06-03,4.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-06-03,5.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-03,6.0,Something Just Like This,The Chainsmokers ,['pop']
2017-06-03,7.0,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-06-03,8.0,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-06-03,9.0,Stay,Zedd ,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-06-03,10.0,Malibu,Miley Cyrus,['pop']
2017-06-03,11.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-06-03,12.0,It Ain't Me,Kygo ,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-06-03,13.0,Congratulations,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-06-03,14.0,Issues,Julia Michaels,['pop']
2017-06-03,15.0,iSpy,KYLE ,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
2017-06-03,16.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-06-03,17.0,Sign Of The Times,Harry Styles,['pop']
2017-06-03,18.0,DNA.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-03,19.0,Location,Khalid,"['pop', 'pop r&b']"
2017-06-03,20.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-06-03,21.0,Passionfruit,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-06-03,22.0,Bad And Boujee,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-06-03,23.0,In Case You Didn't Know,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-03,24.0,Unforgettable,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-06-03,25.0,Slide,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2017-06-03,26.0,Tunnel Vision,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2017-06-03,27.0,Closer,The Chainsmokers ,['pop']
