date,rank,song_title,artist,genres
2017-08-12,1.0,Despacito,Luis Fonsi ,"['latin pop', 'puerto rican pop']"
2017-08-12,2.0,Wild Thoughts,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-08-12,3.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-08-12,4.0,I'm The One,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-08-12,5.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-08-12,6.0,Unforgettable,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-08-12,7.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-08-12,8.0,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-08-12,9.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-08-12,10.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-08-12,11.0,Congratulations,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-08-12,12.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-08-12,13.0,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2017-08-12,14.0,Stay,Zedd ,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-08-12,15.0,Something Just Like This,The Chainsmokers ,['pop']
2017-08-12,16.0,Strip That Down,Liam Payne ,['pop']
2017-08-12,17.0,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-08-12,18.0,Slow Hands,Niall Horan,['pop']
2017-08-12,19.0,Now Or Never,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-08-12,20.0,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-08-12,21.0,Bank Account,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2017-08-12,22.0,It Ain't Me,Kygo ,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-08-12,23.0,Feels,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2017-08-12,24.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-08-12,25.0,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-08-12,26.0,Sorry Not Sorry,Demi Lovato,"['pop', 'post-teen pop']"
2017-08-12,27.0,Location,Khalid,"['pop', 'pop r&b']"
,,Bodak Yellow (Money Moves),Cardi B,Need Manual Check
2017-08-12,29.0,2U,David Guetta ,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2017-08-12,30.0,Mi Gente,J Balvin ,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2017-08-12,31.0,Slippery,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-08-12,32.0,Rake It Up,Yo Gotti ,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2017-08-12,33.0,Magnolia,Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
2017-08-12,34.0,Numb,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
2017-08-12,35.0,Issues,Julia Michaels,['pop']
2017-08-12,36.0,Everyday We Lit,YFN Lucci ,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'southern hip hop', 'trap']"
2017-08-12,37.0,In The End,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
2017-08-12,38.0,Praying,Kesha,"['dance pop', 'pop']"
2017-08-12,39.0,Closer,The Chainsmokers ,['pop']
2017-08-12,40.0,Back To You,Louis Tomlinson ,['pop']
2017-08-12,41.0,Fetish,Selena Gomez ,"['pop', 'post-teen pop']"
2017-08-12,42.0,Malibu,Miley Cyrus,['pop']
