date,rank,song_title,artist,genres
2018-10-20,1.0,Girls Like You,Maroon 5 ,['pop']
2018-10-20,2.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-10-20,3.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-10-20,4.0,Drip Too Hard,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-10-20,5.0,Shallow,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2018-10-20,6.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2018-10-20,7.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-10-20,8.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-10-20,9.0,I Like It,"Cardi B, Bad Bunny ","['pop', 'rap']"
2018-10-20,10.0,FEFE,6i,['emo rap']
2018-10-20,11.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-20,12.0,Love Lies,Khalid ,"['pop', 'pop r&b']"
2018-10-20,13.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-10-20,14.0,Taste,Tyga ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-10-20,15.0,Never Recover,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-10-20,16.0,Trip,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-10-20,17.0,I Love It,Kanye West ,"['chicago rap', 'hip hop', 'rap']"
2018-10-20,18.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2018-10-20,19.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-20,20.0,Eastside,"benny blanco, Halsey ",['pop']
2018-10-20,21.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-10-20,22.0,God Is A Woman,Ariana Grande,['pop']
2018-10-20,23.0,Mona Lisa,Lil Wayne ,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-20,24.0,Mo Bamba,Sheck Wes,"['pop rap', 'rap', 'trap']"
