date,rank,song_title,artist,genres
2017-11-25,1.0,Rockstar,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-11-25,2.0,Havana,Camila Cabello ,"['dance pop', 'pop']"
,,Bodak Yellow (Money Moves),Cardi B,Need Manual Check
2017-11-25,4.0,Too Good At Goodbyes,Sam Smith,"['pop', 'uk pop']"
2017-11-25,5.0,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-11-25,6.0,1-800-273-8255,Logic ,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2017-11-25,7.0,Feel It Still,Portugal. The Man,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
2017-11-25,8.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-11-25,9.0,What Lovers Do,Maroon 5 ,['pop']
2017-11-25,10.0,Mi Gente,J Balvin ,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2017-11-25,11.0,Sorry Not Sorry,Demi Lovato,"['pop', 'post-teen pop']"
2017-11-25,12.0,Gucci Gang,Lil Pump,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']"
2017-11-25,13.0,No Limit,G-Eazy ,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2017-11-25,14.0,I Get The Bag,Gucci Mane ,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-11-25,15.0,Bank Account,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2017-11-25,16.0,Unforgettable,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-11-25,17.0,What About Us,P!nk,"['dance pop', 'pop']"
2017-11-25,18.0,Despacito,Luis Fonsi ,"['latin pop', 'puerto rican pop']"
2017-11-25,19.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-11-25,20.0,Bad At Love,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-11-25,21.0,New Rules,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
