date,rank,song_title,artist,genres
2017-06-10,1.0,Despacito,Luis Fonsi ,"['latin pop', 'puerto rican pop']"
2017-06-10,2.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-06-10,3.0,I'm The One,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-06-10,4.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-10,5.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-06-10,6.0,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-06-10,7.0,Stay,Zedd ,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-06-10,8.0,Something Just Like This,The Chainsmokers ,['pop']
2017-06-10,9.0,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-06-10,10.0,It Ain't Me,Kygo ,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-06-10,11.0,Issues,Julia Michaels,['pop']
2017-06-10,12.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-06-10,13.0,Congratulations,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-06-10,14.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-06-10,15.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-06-10,16.0,iSpy,KYLE ,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']"
2017-06-10,17.0,Sign Of The Times,Harry Styles,['pop']
2017-06-10,18.0,Malibu,Miley Cyrus,['pop']
2017-06-10,19.0,In Case You Didn't Know,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,20.0,DNA.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-10,21.0,Location,Khalid,"['pop', 'pop r&b']"
2017-06-10,22.0,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2017-06-10,23.0,Unforgettable,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-06-10,24.0,Passionfruit,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-06-10,25.0,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-06-10,26.0,Now Or Never,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-06-10,27.0,Bad Liar,Selena Gomez,"['pop', 'post-teen pop']"
2017-06-10,28.0,Bad And Boujee,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-06-10,29.0,Slide,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2017-06-10,30.0,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-06-10,31.0,Rolex,Ayo ,"['trap', 'viral rap', 'viral trap']"
2017-06-10,32.0,Closer,The Chainsmokers ,['pop']
2017-06-10,33.0,Swalla,Jason Derulo ,"['dance pop', 'pop']"
2017-06-10,34.0,Tunnel Vision,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2017-06-10,35.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-06-10,36.0,Goosebumps,Travis Scott,"['hip hop', 'rap', 'slap house']"
2017-06-10,37.0,T-Shirt,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-06-10,38.0,24K Magic,Bruno Mars,"['dance pop', 'pop']"
2017-06-10,39.0,Swang,Rae Sremmurd,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
2017-06-10,40.0,Hurricane,Luke Combs,"['contemporary country', 'country']"
2017-06-10,41.0,Rockabye,Clean Bandit ,"['pop', 'uk dance', 'uk funky']"
2017-06-10,42.0,Strip That Down,Liam Payne ,['pop']
2017-06-10,43.0,Deja Vu,Lauren Duski,['country pop']
2017-06-10,44.0,Cold,Maroon 5 ,['pop']
2017-06-10,45.0,Scars To Your Beautiful,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-06-10,46.0,Swish Swish,Katy Perry ,['pop']
2017-06-10,47.0,Crying In The Club,Camila Cabello,"['dance pop', 'pop']"
2017-06-10,48.0,Drowning,A Boogie Wit da Hoodie ,"['melodic rap', 'rap', 'trap']"
2017-06-10,49.0,Look At Me!,,[]
2017-06-10,50.0,Heavy,Linkin Park ,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
2017-06-10,51.0,Slippery,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-06-10,52.0,Slow Hands,Niall Horan,['pop']
2017-06-10,53.0,Paris,The Chainsmokers,['pop']
2017-06-10,54.0,Love.,Kendrick Lamar ,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-10,55.0,If I Told You,Darius Rucker,"['black americana', 'contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,56.0,Black,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,57.0,The Cure,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2017-06-10,58.0,Magnolia,Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
2017-06-10,59.0,Everyday We Lit,YFN Lucci ,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'southern hip hop', 'trap']"
2017-06-10,60.0,"God, Your Mama, And Me",Florida Georgia Line ,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2017-06-10,61.0,Portland,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-06-10,62.0,The Fighter,Keith Urban ,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,63.0,1-800-273-8255,Logic ,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
2017-06-10,64.0,First Day Out,Tee Grizzley,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']"
2017-06-10,65.0,Craving You,Thomas Rhett ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,66.0,Money On You,Chris Blue,['deep talent show']
2017-06-10,67.0,Bon Appetit,Katy Perry ,['pop']
2017-06-10,68.0,How Not To,Dan + Shay,"['contemporary country', 'country', 'country road']"
2017-06-10,69.0,Losin Control,Russ,"['hawaiian hip hop', 'pop rap']"
2017-06-10,70.0,Loyalty.,Kendrick Lamar ,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-10,71.0,You Look Good,Lady Antebellum,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
2017-06-10,72.0,Privacy,Chris Brown,"['r&b', 'rap']"
2017-06-10,73.0,My Girl,Dylan Scott,"['contemporary country', 'country road', 'modern country rock']"
2017-06-10,74.0,No Promises,Cheat Codes ,"['edm', 'pop', 'pop dance']"
2017-06-10,75.0,Every Time I Hear That Song,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,76.0,Yours If You Want It,Rascal Flatts,"['contemporary country', 'country', 'country road']"
2017-06-10,77.0,Most Girls,Hailee Steinfeld,['pop']
2017-06-10,78.0,Drinkin' Problem,Midland,"['classic texas country', 'neo-traditional country']"
2017-06-10,79.0,Wokeuplikethis*,Playboi Carti ,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
2017-06-10,80.0,Scared To Be Lonely,Martin Garri,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
2017-06-10,81.0,Flatliner,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,82.0,Thunder,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-06-10,83.0,Element.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-06-10,84.0,Gyalchester,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-06-10,85.0,Hometown Girl,Josh Turner,"['contemporary country', 'country', 'country road']"
2017-06-10,86.0,Chained To The Rhythm,Katy Perry ,['pop']
,,At My Best,Machine Gun Kelly ,Need Manual Check
2017-06-10,88.0,Good Drank,2 Chainz ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,Human,Rag'n'Bone Man,Need Manual Check
2017-06-10,90.0,Felices Los 4,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2017-06-10,91.0,Rollin,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2017-06-10,92.0,The Dance,Lauren Duski,['country pop']
2017-06-10,93.0,Do Re Mi,blackbear,['pop']
2017-06-10,94.0,Boy,Lee Brice,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,95.0,El Amante,Nicky Jam,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2017-06-10,96.0,Weak,AJR,['pov: indie']
2017-06-10,97.0,Either Way,Chris Stapleton,"['contemporary country', 'outlaw country']"
2017-06-10,98.0,My Old Man,Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']"
2017-06-10,99.0,Subeme La Radio,Enrique Iglesias ,"['dance pop', 'latin pop', 'mexican pop']"
2017-06-10,100.0,Any Ol' Barstool,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
