date,rank,song_title,artist,genres
2017-07-22,1.0,Despacito,Luis Fonsi ,"['latin pop', 'puerto rican pop']"
2017-07-22,2.0,I'm The One,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-07-22,3.0,That's What I Like,Bruno Mars,"['dance pop', 'pop']"
2017-07-22,4.0,Wild Thoughts,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2017-07-22,5.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-07-22,6.0,Humble.,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
2017-07-22,7.0,Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2017-07-22,8.0,Body Like A Back Road,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2017-07-22,9.0,Congratulations,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2017-07-22,10.0,Unforgettable,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2017-07-22,11.0,Stay,Zedd ,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2017-07-22,12.0,Mask Off,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2017-07-22,13.0,Something Just Like This,The Chainsmokers ,['pop']
2017-07-22,14.0,There's Nothing Holdin' Me Back,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2017-07-22,15.0,Attention,Charlie Puth,"['pop', 'viral pop']"
2017-07-22,16.0,Redbone,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2017-07-22,17.0,XO TOUR Llif3,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2017-07-22,18.0,Now Or Never,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2017-07-22,19.0,Issues,Julia Michaels,['pop']
2017-07-22,20.0,Say You Won't Let Go,James Arthur,"['pop', 'talent show', 'uk pop']"
2017-07-22,21.0,It Ain't Me,Kygo ,"['edm', 'pop', 'pop dance', 'tropical house']"
2017-07-22,22.0,Slow Hands,Niall Horan,['pop']
2017-07-22,23.0,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-07-22,24.0,Location,Khalid,"['pop', 'pop r&b']"
2017-07-22,25.0,Bad Liar,Selena Gomez,"['pop', 'post-teen pop']"
2017-07-22,26.0,Feels,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2017-07-22,27.0,2U,David Guetta ,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2017-07-22,28.0,Strip That Down,Liam Payne ,['pop']
2017-07-22,29.0,Slippery,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-07-22,30.0,Magnolia,Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
2017-07-22,31.0,Malibu,Miley Cyrus,['pop']
