date,rank,song_title,artist,genres
2017-11-25,1.0,Rockstar,Post Malone ,"['Pop', 'Hip Hop']"
2017-11-25,2.0,Havana,Camila Cabello ,['Pop']
,,Bodak Yellow (Money Moves),Cardi B,
2017-11-25,4.0,Too Good At Goodbyes,Sam Smith,['Pop']
2017-11-25,5.0,Thunder,Imagine Dragons,"['Rock', 'Pop']"
2017-11-25,6.0,1-800-273-8255,Logic ,['Hip Hop']
2017-11-25,7.0,Feel It Still,Portugal. The Man,
2017-11-25,8.0,Perfect,Ed Sheeran,['Pop']
2017-11-25,9.0,What Lovers Do,Maroon 5 ,['Pop']
2017-11-25,10.0,Mi Gente,J Balvin ,
2017-11-25,11.0,Sorry Not Sorry,Demi Lovato,['Pop']
2017-11-25,12.0,Gucci Gang,Lil Pump,['Hip Hop']
2017-11-25,13.0,No Limit,G-Eazy ,['Hip Hop']
2017-11-25,14.0,I Get The Bag,Gucci Mane ,['Hip Hop']
2017-11-25,15.0,Bank Account,21 Savage,['Hip Hop']
2017-11-25,16.0,Unforgettable,French Montana ,['Hip Hop']
2017-11-25,17.0,What About Us,P!nk,['Pop']
2017-11-25,18.0,Despacito,Luis Fonsi ,
2017-11-25,19.0,Attention,Charlie Puth,['Pop']
2017-11-25,20.0,Bad At Love,Halsey,['Pop']
2017-11-25,21.0,New Rules,Dua Lipa,['Pop']
2017-11-25,22.0,Rake It Up,Yo Gotti ,['Hip Hop']
2017-11-25,23.0,MotorSport,"Migos, Nicki Minaj ",['Hip Hop']
2017-11-25,24.0,Believer,Imagine Dragons,"['Rock', 'Pop']"
2017-11-25,25.0,Young Dumb & Broke,Khalid,['Pop']
2017-11-25,26.0,Shape Of You,Ed Sheeran,['Pop']
2017-11-25,27.0,Call It What You Want,Taylor Swift,['Pop']
2017-11-25,28.0,Praying,Kesha,['Pop']
2017-11-25,29.0,I Fall Apart,Post Malone,"['Pop', 'Hip Hop']"
2017-11-25,30.0,...Ready For It?,Taylor Swift,['Pop']
2017-11-25,31.0,The Way Life Goes,Lil Uzi Vert ,['Hip Hop']
2017-11-25,32.0,Strip That Down,Liam Payne ,['Pop']
2017-11-25,33.0,There's Nothing Holdin' Me Back,Shawn Mendes,['Pop']
2017-11-25,34.0,Slow Hands,Niall Horan,['Pop']
2017-11-25,35.0,Ghostface Killers,"21 Savage, Offset ",['Hip Hop']
2017-11-25,36.0,That's What I Like,Bruno Mars,['Pop']
2017-11-25,37.0,Look What You Made Me Do,Taylor Swift,['Pop']
2017-11-25,38.0,When It Rains It Pours,Luke Combs,['Country']
2017-11-25,39.0,What Ifs,Kane Brown ,['Country']
2017-11-25,40.0,Congratulations,Post Malone ,"['Pop', 'Hip Hop']"
2017-11-25,41.0,Do Re Mi,blackbear,['Pop']
2017-11-25,42.0,Something Just Like This,The Chainsmokers ,['Pop']
2017-11-25,43.0,The Weekend,SZA,"['Pop', 'R&B', 'Hip Hop']"
2017-11-25,44.0,How Long,Charlie Puth,['Pop']
2017-11-25,45.0,XO TOUR Llif3,Lil Uzi Vert,['Hip Hop']
2017-11-25,46.0,Humble.,Kendrick Lamar,['Hip Hop']
